"","X","Y","Presence","alizes","altitude","cti","ensoleillement","pente","substrat"
"791",164.524859316303,-20.5506839812095,0,0.303435122694509,0.230386052303861,0.308628234059667,0.799999045943678,0.170621307229262,0.00784313725490196
"792",165.65576912656,-21.6386900396207,0,0.528773543533355,0.127646326276463,0.308451788648091,0.84417784873321,0.0279458746619191,0.00784313725490196
"812",164.581540249874,-20.4044618413858,0,0.0180092437555554,0.108966376089664,0.251070351529793,0.843147274515718,0.160312109501524,0.00784313725490196
"813",165.80094614681,-21.7002488240653,0,0.444291946691682,0.0037359900373599,0.471507138463046,0.816860186462573,0.0111635928756374,0.00784313725490196
"830",165.435336225599,-21.5357814199228,0,0.594673206969598,0.0429638854296389,0.274503718177709,0.805447545564408,0.0985054210622303,0.00784313725490196
"838",164.093170850552,-20.2592596370545,0,0.112092896020915,0.00435865504358655,0.313373119489993,0.814662440369063,0.00601284905125527,0.00784313725490196
"843",164.528730939188,-20.8134404455537,0,0.674615215393431,0.0684931506849315,0.259190122812571,0.739821943437224,0.13929445557271,0.00784313725490196
"844",164.923399255061,-21.1835684805277,0,0.794312366338254,0.037359900373599,0.320594824466395,0.822543783610743,0.0149491289487563,0.00784313725490196
"856",166.139766152847,-21.9311597091676,0,0.584858845822809,0.0149439601494396,0.393471244970275,0.81421893310589,0.0103201916193912,0.00784313725490196
"872",165.172529691728,-20.8844971940294,0,0.128974471535035,0.0118306351183064,0.426996980008731,0.815893688730487,0.106305899792767,0.00784313725490196
"886",167.039567031735,-20.9294974502809,0,0.40379776813428,0.0230386052303861,0.450201822559349,0.823988534305835,0.00315484324928975,0
"901",165.409950818146,-21.1210189420923,0,0.0500504122061395,0.0971357409713574,0.225705665237369,0.815232617947953,0.170307845480251,0.00784313725490196
"902",165.670693762932,-21.4220229788047,0,0.239794716247249,0.268368617683686,0.277074924378084,0.850011709752087,0.0902867497361181,0.00392156862745098
"904",165.606133181652,-21.3753554962564,0,0.181559807334499,0.412204234122042,0.268366200219246,0.905286252029062,0.16480521941715,0.00392156862745098
"907",165.160361889263,-21.0313782448901,0,0.326701524413831,0.335616438356164,0.219361855379799,0.78979831442744,0.211582314819919,0.00784313725490196
"922",166.42086542185,-21.8884658303051,0,0.209513978846545,0.86612702366127,0.260869388488217,0.74818153964191,0.304246136831653,0.00392156862745098
"943",165.926150143356,-21.879352092114,0,0.671903875903133,0.0037359900373599,0.473546317664792,0.818026584779411,0.0159408403777759,0.00784313725490196
"944",166.437656543163,-21.8919082243626,0,0.187074886453889,0.517434620174346,0.328623987614395,0.786031468000661,0.209203258969592,0.00392156862745098
"9541",164.945828406441,-21.2010732420652,0,0.787944473968225,0.0591531755915318,0.276155732712567,0.839898841666038,0.188930916629425,0.00392156862745098
"141",164.534444953826,-20.7633127825744,0,0.606102981708597,0.0647571606475716,0.460043835406468,0.827480444907405,0.0353144727077583,0.00784313725490196
"18",166.281830871947,-22.0959722045953,0,0.652176109244614,0.0273972602739726,0.335735924690366,0.827121577911172,0.00912593016366826,0.00784313725490196
"33",166.608221387731,-20.405810707544,0,0.0075621851420907,0.0180572851805729,0.361302456442257,0.827124865537687,0.00975276171968069,0
"34",165.929547107389,-21.6010503663516,0,0.171872828245956,0.346824408468244,0.339147622483,0.882334428843546,0.167564704017246,0.00784313725490196
"46",165.498362346442,-21.4525728751458,0,0.398056221323217,0.0915317559153176,0.247714224690923,0.802424540752419,0.0772808537168887,0.00784313725490196
"48",167.349864126391,-21.0530082765422,0,0.0871189281815003,0.0236612702366127,0.59114895923924,0.825920240504706,0.00144203390132283,0
"49",165.290353975529,-20.9801849017669,0,0.112442900923611,0.0323785803237858,0.282404010909922,0.780766624221904,0.10440864379979,0.00784313725490196
"561",167.893689144976,-21.4752996544742,0,0.131714396329548,0.0429638854296389,0.555572594939883,0.829055475861054,0,0
"64",164.862232571564,-20.6976747313805,0,0.0931785931122128,0.194271481942715,0.21316330860604,0.806405534145515,0.191752186259981,0.00784313725490196
"76",164.600542303997,-20.822619517168,0,0.555479811071773,0.173100871731009,0.240624290811961,0.649580205548856,0.31061204497935,0.00392156862745098
"78",165.520478037687,-21.3460786262154,0,0.227360659160058,0.2453300124533,0.271463097718851,0.860192070876586,0.0569220218248644,0.00784313725490196
"91",164.894190700186,-20.8970139916304,0,0.374966696332288,0.257783312577833,0.232953858017282,0.848439901961688,0.190609495374038,0.00784313725490196
"118",164.462587613318,-20.7265021805037,0,0.635651767496215,0.0448318804483188,0.349645494718508,0.836086419710907,0.0395193378983265,0.00784313725490196
"1251",166.677934482402,-22.2451071639815,0,0.445271385411667,0.0660024906600249,0.285619359271483,0.835955946062555,0.0355123675029038,0.00392156862745098
"131",164.989153387051,-21.1472578360922,0,0.660480759146444,0.0797011207970112,0.28869952060129,0.842131075606321,0.0547195563231199,0.00784313725490196
"136",165.131171891318,-21.3241319148915,0,0.685454685717373,0.00435865504358655,0.352419195215036,0.818250594625272,0.00505273482848172,0.00784313725490196
"1561",166.22767149783,-21.8312865104195,0,0.346785960835437,0.138854296388543,0.295455265420386,0.656414858756796,0.244354044055175,0.00392156862745098
"159",165.902303844073,-21.6592852773273,0,0.296042671393797,0.0859277708592777,0.276110371394882,0.776096905305591,0.133072712496088,0.00784313725490196
"161",165.579549730925,-21.5512227432963,0,0.514285719002113,0.14134495641345,0.348632889653719,0.791040005837793,0.100584511064209,0.00784313725490196
"162",166.238981326051,-22.038748899468,0,0.617497485648747,0.00809464508094645,0.494224704662899,0.820796700202821,0.00363120992704545,0.00784313725490196
"193",166.956006213763,-22.2164490566714,0,0.0605999989325218,0.259651307596513,0.218422187191826,0.732619785155541,0.174533523969099,0.00392156862745098
"197",167.211664580952,-20.9787522975567,0,0.150851335838862,0.0236612702366127,0.390255915692146,0.825902448643567,0.00296008693913049,0
"207",167.346925908589,-21.065303141535,0,0.111597942441358,0.0242839352428394,0.38579073612354,0.827140143331491,0.00330554154161604,0
"208",165.646696904877,-21.6893613343953,0,0.624777026373423,0.0535491905354919,0.348087332501855,0.806310064050055,0.0912849623549789,0.00784313725490196
"216",165.332962278145,-21.0471169131878,0,0.0742819393590971,0.0491905354919054,0.344960932016495,0.823234249642116,0.051318950006021,0.00784313725490196
"235",164.887283136962,-21.1237223020184,0,0.783628175568682,0.0074719800747198,0.322703123858572,0.81845004396717,0.0301157440519713,0.00784313725490196
"254",166.231364068658,-21.9654918962549,0,0.553542393244206,0.0336239103362391,0.263536508017446,0.790136359789079,0.140677937243265,0.00392156862745098
"296",165.301561283619,-21.1639280270061,0,0.264839239440523,0.25093399750934,0.373705313186216,0.855699432549217,0.133146503373482,0.00784313725490196
"308",165.455294788502,-21.5041872549299,0,0.523481107892658,0.024906600249066,0.404126097516795,0.82349816224901,0.00514357827937479,0.00784313725490196
"330",164.512061591086,-20.5362370228765,0,0.287030844726278,0.12453300124533,0.221005587705201,0.856687396548547,0.163839171079124,0.00784313725490196
"336",164.433267778506,-20.2758089445652,0,0.0014424381327972,0.0217932752179328,0.252677004746966,0.846323315118808,0.104895340903793,0.00784313725490196
"3471",167.219962720382,-20.8961451527711,0,0.0746143432527732,0.0205479452054795,0.419966109351576,0.827364733346737,0.00603402359265659,0
"356",165.167587250012,-21.2525913561126,0,0.556879913219528,0.544209215442092,0.220652353380275,0.821645230159964,0.296292951320761,0.00392156862745098
"361",167.124803021838,-20.9793574336557,0,0.289982972072681,0.0174346201743462,0.43186642299923,0.825750831044296,0.00288406750605854,0
"3791",164.466335939963,-20.7163024207041,0,0.613067671402051,0.0292652552926526,0.407495239256238,0.830924717156144,0.0244651732114382,0.00784313725490196
"383",164.783908568163,-20.9580483672567,0,0.56584920583477,0.415317559153176,0.370196099056446,0.85231569130631,0.192558713431804,0.00392156862745098
"3841",166.232325503633,-21.9472255440317,0,0.530318470552515,0.350560398505604,0.201852558504268,0.655136423285395,0.327629065986488,0.00392156862745098
"386",164.929444572546,-21.2423782604411,0,0.874054085046315,0.0523038605230386,0.261234645375256,0.792303743684776,0.0158221165505222,0.00392156862745098
"391",164.920745845749,-21.0650913206474,0,0.655276968212371,0.0790784557907846,0.228526673561638,0.853459720870195,0.237400105659046,0.00784313725490196
"3921",165.320891817726,-21.1317269141364,0,0.207764002479631,0.153175591531756,0.255156915809013,0.83798112399567,0.19073355895594,0.00784313725490196
"427",166.80802126853,-22.3575673772685,0,0.360524624795184,0.0236612702366127,0.251978818306568,0.774336091222224,0.0937181251882023,0.00392156862745098
"434",166.060849864528,-21.7722285724547,0,0.39887630866494,0.157534246575342,0.262650616940637,0.858414818660646,0.0727803742043113,0.00784313725490196
"437",167.405916641108,-21.1640975642223,0,0.016464296102153,0.0572851805728518,0.294824290827228,0.802701088159252,0.062725709922338,0
"4481",165.248287630927,-21.0048307491832,0,0.188517330067657,0.25093399750934,0.352381791688463,0.849280825253561,0.0563048928201505,0.00784313725490196
"4501",166.125641623069,-21.6228382305731,0,0.135624447758885,0.233499377334994,0.24612898308437,0.741002072429506,0.186545501951078,0.00392156862745098
"456",165.775291898754,-21.5055788549683,0,0.202344253561498,0.220423412204234,0.299854721649444,0.867601091775641,0.248714871366414,0.00784313725490196
"469",165.145736452036,-20.8822035623949,0,0.177419890441525,0.157534246575342,0.238941628285432,0.780219588955148,0.108334261532408,0.00784313725490196
"474",166.857376546778,-22.3229973204948,0,0.265613656325078,0.0074719800747198,0.300366253042185,0.828890836682254,0.058436196392802,0.00392156862745098
"477",166.908547077534,-22.3147600504823,0,0.182754763841367,0.117683686176837,0.272053042933371,0.823266674664409,0.0577793009859942,0.00392156862745098
"495",165.661116605692,-21.5243895228978,0,0.380354489686565,0.598381070983811,0.234380420887381,0.838432753630233,0.0667264662242593,0.00392156862745098
"500",164.5788572345,-20.7488323540322,0,0.533263389670135,0.510585305105853,0.230701917633007,0.867535597098405,0.403776278283877,0.00392156862745098
"514",164.693965047311,-20.7046407188703,0,0.300925008338985,0.311955168119552,0.191358522038578,0.799724561361325,0.45085594001093,0.00784313725490196
"515",165.326347096042,-21.0448359702502,0,0.0854714489761399,0.0074719800747198,0.521290354493068,0.813293820789932,0.152080198526027,0.00784313725490196
"521",164.679498191062,-20.5161214232258,0,0.0990508991192425,0.576587795765878,0.259384258565541,0.91924067946602,0.146447842880535,0.00784313725490196
"5252",166.251202660902,-21.9480622336068,0,0.506376806362874,0.269613947696139,0.330188294696126,0.533403800277076,0.317088710624049,0.00392156862745098
"5471",165.507823114744,-21.3717636836876,0,0.269558978553263,0.355541718555417,0.420827726302977,0.856274315946452,0.0889513578888114,0.00784313725490196
"574",166.767654863078,-22.290195865937,0,0.384186846314069,0.0958904109589041,0.551535265915029,0.834956056359201,0.0100942361229113,0.00784313725490196
"5761",166.242011180652,-22.0969790097798,0,0.696004341224565,0.138854296388543,0.248887073333583,0.830298456536707,0.205433498958974,0.00784313725490196
"578",165.097129640888,-21.0623855627342,0,0.428117589211736,0.300747198007472,0.249091208804882,0.788195757659638,0.195928968208593,0.00784313725490196
"593",166.645576437057,-22.1144529296709,0,0.254682074741739,0.12453300124533,0.499817486057072,0.832136819927864,0.0697105787968505,0.00392156862745098
"608",164.967024653877,-21.1640987577445,0,0.70750135608243,0.12266500622665,0.295442842106203,0.857714812066053,0.105235481258123,0.00784313725490196
"609",166.264875875724,-22.0706095216234,0,0.633116892049456,0.0180572851805729,0.411843361053418,0.828236276689484,0.0322899554775742,0.00784313725490196
"627",165.748041660116,-21.4292427386683,0,0.155511001793033,0.516189290161893,0.260154809379797,0.914162005596572,0.14408988505213,0.00392156862745098
"636",165.501835766941,-21.2870271670364,0,0.193792116552767,0.0952677459526775,0.24969134457205,0.805459858048023,0.191226206784076,0.00784313725490196
"680",164.645284567489,-20.6717522528674,0,0.350865790813679,0.100249066002491,0.243098381427271,0.858040738333873,0.168209185473233,0.00784313725490196
"690",164.473168282787,-20.6389174172042,0,0.491022618761622,0.164383561643836,0.245727448593242,0.799413783960779,0.133123459740001,0.00784313725490196
"692",167.84862609742,-21.3942573017631,0,0.0163193233520091,0.0554171855541719,0.308160270142009,0.823146579601721,0.0415904841106744,0
"7321",167.259144237149,-20.8904630247303,0,0.0216365716695479,0.037359900373599,0.349606106515015,0.824612087468141,0.00841291513371457,0
"736",165.698459733306,-21.3314175732841,0,0.0601474899901913,0.225404732254047,0.484037701533445,0.843126839660714,0.188024963961579,0.00392156862745098
"770",164.182676719067,-20.0856445500729,0,0.00815966167600453,0.024906600249066,0.276079150900253,0.810665717939308,0.0361451207175097,0.00784313725490196
"778",167.888671621028,-21.4245003003124,0,0.0372559058504076,0.0348692403486924,0.361302456442257,0.826913361565235,0.00628267690202606,0
"780",167.232240490194,-20.8532898209102,0,0.0910361534492145,0.0168119551681196,0.441520006039525,0.824520162852257,0.00690686942577543,0
"787",165.504740380332,-21.6560748635062,0,0.752131792393767,0.037359900373599,0.277430028879339,0.802050589352177,0.0946504337745715,0.00784313725490196
"801",166.544024915528,-22.0335062392917,0,0.250312347409775,0.315691158156912,0.250208181158867,0.840630564187008,0.162578111084132,0.00392156862745098
"8351",165.304498233471,-21.3708270352569,0,0.518308846081425,0.312577833125778,0.229693816258153,0.823761752539579,0.299014244989585,0.00392156862745098
"8441",165.779235583321,-21.5451930337529,0,0.270036372392286,0.440224159402242,0.260092979060361,0.899672081817292,0.158665998742964,0.00784313725490196
"853",164.521719564501,-20.5124482057183,0,0.239207740823347,0.0429638854296389,0.433836253009362,0.82007413146548,0.0646359967673616,0.00784313725490196
"857",165.295521560847,-20.9548527579575,0,0.063237392175077,0.240971357409714,0.262959215118292,0.870018077433403,0.0782456065623409,0.00784313725490196
"864",167.969250895123,-21.611152610616,0,0.259596381006944,0.0473225404732254,0.358050372474241,0.830439437697254,0.00585595742652649,0
"8681",167.866949921255,-21.461836013871,0,0.115002613120495,0.051681195516812,0.366670511342085,0.83115420637953,0.00603402359265659,0
"874",166.779329244636,-22.4434160917299,0,0.475187735842516,0.0828144458281445,0.228010943813873,0.745482462736526,0.169421178093803,0.00392156862745098
